2021-01-04,388,129,39
2021-01-04,493,130,23
2021-01-04,180,131,97
2021-01-04,470,132,67
2021-01-04,476,133,68
2021-01-04,214,134,63
2021-01-04,209,135,96
2021-01-04,206,136,100
2021-01-04,236,137,28
2021-01-04,364,138,83
2021-01-04,368,139,63
2021-01-04,172,140,78
2021-01-04,47,141,49
2021-01-04,225,142,94
2021-01-04,197,143,76
2021-01-04,312,144,87
2021-01-04,242,145,38
2021-01-04,422,146,12
2021-01-04,222,147,22
2021-01-04,251,148,34
2021-01-04,284,149,96
2021-01-04,171,150,44
2021-01-04,301,151,89
2021-01-04,125,152,97
2021-01-04,133,153,74
2021-01-04,91,154,41
2021-01-04,354,155,44
2021-01-04,38,156,91
2021-01-04,214,157,72
2021-01-04,404,158,9
2021-01-04,328,159,86
2021-01-04,79,160,73
2021-01-04,101,161,29
2021-01-04,429,162,31
2021-01-04,46,163,90
2021-01-04,284,164,26
2021-01-04,446,165,79
2021-01-04,180,166,82
2021-01-05,61,167,86
2021-01-05,290,168,63
2021-01-05,323,169,14
2021-01-05,341,170,42
2021-01-05,38,171,34
2021-01-05,373,172,5
2021-01-05,341,173,88
2021-01-05,22,174,95
2021-01-05,11,175,29
2021-01-05,344,176,40
2021-01-05,470,177,92
2021-01-05,277,178,10
2021-01-05,172,179,8
2021-01-05,57,180,23
2021-01-05,462,181,33
2021-01-05,470,182,4
2021-01-05,251,183,10
2021-01-05,422,184,53
2021-01-05,101,185,77
2021-01-05,363,186,69
2021-01-05,328,187,31
2021-01-05,469,188,71
2021-01-05,46,189,75
2021-01-05,234,190,31
2021-01-05,367,191,10
2021-01-05,439,192,3
2021-01-05,301,193,66
2021-01-05,79,194,14
2021-01-05,277,195,76
2021-01-05,220,196,53
2021-01-05,192,197,6
2021-01-05,125,198,94
2021-01-05,143,199,85
2021-01-05,327,200,49
2021-01-05,119,201,63
2021-01-05,290,202,43
2021-01-05,66,203,35
2021-01-05,328,204,41
2021-01-06,46,205,47
2021-01-06,296,206,33
2021-01-06,47,207,95
2021-01-06,155,208,87
2021-01-06,323,209,59
2021-01-06,133,210,70
2021-01-06,296,211,46
2021-01-06,251,212,19
2021-01-06,354,213,51
2021-01-06,201,214,45
2021-01-06,255,215,2
2021-01-06,373,216,64
2021-01-06,77,217,78
2021-01-06,349,218,19
2021-01-06,46,219,28
2021-01-06,470,220,84
2021-01-06,476,221,38
2021-01-06,446,222,72
2021-01-06,265,223,89
2021-01-06,493,224,16
2021-01-06,422,225,56
2021-01-06,277,226,7
2021-01-06,76,227,45
2021-01-06,158,228,10
2021-01-06,222,229,51
2021-01-06,125,230,1
2021-01-06,251,231,45
2021-01-06,331,232,69
2021-01-06,242,233,15
2021-01-06,133,234,5
2021-01-06,452,235,7
2021-01-06,97,236,43
2021-01-06,284,237,74
2021-01-06,368,238,45
2021-01-06,220,239,91
2021-01-06,55,240,39
2021-01-06,109,241,21
2021-01-06,145,242,10
2021-01-06,171,243,41
2021-01-06,214,244,17
2021-01-06,206,245,76
2021-01-06,145,246,40
2021-01-07,234,247,59
2021-01-07,470,248,82
2021-01-07,493,249,40
2021-01-07,239,250,50
2021-01-07,154,251,98
2021-01-07,485,252,12
2021-01-07,47,253,79
2021-01-07,109,254,80
2021-01-07,446,255,22
2021-01-07,214,256,70
2021-01-07,221,257,49
2021-01-07,364,258,61
2021-01-07,446,259,59
2021-01-07,119,260,14
2021-01-07,154,261,4
2021-01-07,242,262,32
2021-01-07,368,263,77
2021-01-07,2,264,88
2021-01-07,66,265,18
2021-01-07,239,266,30
2021-01-07,277,267,70
2021-01-07,327,268,51
2021-01-07,441,269,52
2021-01-07,77,270,21
2021-01-07,375,271,6
2021-01-07,375,272,71
2021-01-07,349,273,62
2021-01-07,192,274,17
2021-01-07,16,275,75
2021-01-07,312,276,5
2021-01-07,91,277,23
2021-01-07,363,278,20
2021-01-07,375,279,86
2021-01-07,76,280,74
2021-01-07,145,281,36
2021-01-07,301,282,36
2021-01-07,388,283,12
2021-01-07,160,284,42
2021-01-08,277,285,55
2021-01-08,255,286,83
2021-01-08,236,287,20
2021-01-08,493,288,42
2021-01-08,403,289,82
2021-01-08,323,290,62
2021-01-08,312,291,11
2021-01-08,419,292,37
2021-01-08,439,293,1
2021-01-08,470,294,31
2021-01-08,493,295,63
2021-01-08,429,296,86
2021-01-08,234,297,33
2021-01-08,192,298,82
2021-01-08,155,299,14
2021-01-08,356,300,68
2021-01-08,201,301,32
2021-01-08,331,302,33
2021-01-08,284,303,97
2021-01-08,76,304,39
2021-01-08,391,305,38
2021-01-08,77,306,80
2021-01-08,11,307,60
2021-01-08,403,308,21
2021-01-08,327,309,32
2021-01-08,239,310,90
2021-01-08,239,311,1
2021-01-08,363,312,97
2021-01-08,241,313,26
2021-01-08,429,314,64
2021-01-08,356,315,60
2021-01-08,143,316,3
2021-01-08,66,317,31
2021-01-08,155,318,18
2021-01-08,380,319,60
2021-01-08,222,320,71
2021-01-08,220,321,64
2021-01-08,103,322,87
2021-01-08,47,323,30
2021-01-08,201,324,72
2021-01-08,214,325,93
2021-01-08,367,326,20
2021-01-08,485,327,1
2021-01-08,55,328,8
2021-01-08,57,329,94
2021-01-08,403,330,43
2021-01-08,485,331,88
2021-01-09,97,332,58
2021-01-09,236,333,81
2021-01-09,225,334,3
2021-01-09,91,335,35
2021-01-09,422,336,59
2021-01-09,426,337,77
2021-01-09,469,338,11
2021-01-09,312,339,80
2021-01-09,180,340,33
2021-01-09,46,341,70
2021-01-09,426,342,92
2021-01-09,470,343,17
2021-01-09,171,344,6
2021-01-09,160,345,64
2021-01-09,328,346,84
2021-01-09,403,347,76
2021-01-09,201,348,43
2021-01-09,158,349,39
2021-01-09,125,350,58
2021-01-09,38,351,8
2021-01-09,341,352,89
2021-01-09,66,353,97
2021-01-09,158,354,39
2021-01-09,290,355,49
2021-01-09,225,356,28
2021-01-09,236,357,65
2021-01-09,13,358,50
2021-01-09,302,359,91
2021-01-09,363,360,10
2021-01-09,380,361,28
2021-01-09,312,362,53
2021-01-09,439,363,91
2021-01-09,125,364,58
2021-01-09,404,365,49
2021-01-09,172,366,24
2021-01-09,422,367,26
2021-01-09,97,368,20
2021-01-09,206,369,49
2021-01-09,476,370,98
2021-01-09,272,371,77
2021-01-09,241,372,76
2021-01-09,209,373,94
2021-01-09,220,374,31
2021-01-09,490,375,32
2021-01-09,341,376,29
2021-01-09,277,377,80
2021-01-09,290,378,85
2021-01-09,16,379,22
2021-01-09,91,380,85
2021-01-10,160,381,100
2021-01-10,296,382,47
2021-01-10,296,383,47
2021-01-10,145,384,46
2021-01-10,251,385,95
2021-01-10,462,386,85
2021-01-10,239,387,21
2021-01-10,380,388,50
2021-01-10,2,389,34
2021-01-10,22,390,3
2021-01-10,176,391,98
2021-01-10,344,392,98
2021-01-10,103,393,99
2021-01-10,403,394,13
2021-01-10,171,395,83
2021-01-10,209,396,78
2021-01-10,155,397,67
2021-01-10,375,398,38
2021-01-10,171,399,32
2021-01-10,429,400,57
2021-01-10,145,401,82
2021-01-10,225,402,88
2021-01-10,222,403,82
2021-01-10,13,404,56
2021-01-10,155,405,98
2021-01-10,2,406,75
2021-01-10,158,407,16
2021-01-10,197,408,80
2021-01-10,143,409,81
2021-01-10,145,410,39
2021-01-10,419,411,56
2021-01-10,180,412,50
2021-01-10,343,413,91
2021-01-10,301,414,3
2021-01-10,22,415,71
2021-01-10,493,416,98
2021-01-10,225,417,6
2021-01-11,103,418,73
2021-01-11,485,419,30
2021-01-11,77,420,20
2021-01-11,290,421,26
2021-01-11,143,422,16
2021-01-11,354,423,55
2021-01-11,239,424,100
2021-01-11,160,425,97
2021-01-11,290,426,83
2021-01-11,490,427,57
2021-01-11,301,428,42
2021-01-11,241,429,91
2021-01-11,296,430,27
2021-01-11,55,431,75
2021-01-11,160,432,9
2021-01-11,209,433,93
2021-01-11,317,434,33
2021-01-11,236,435,72
2021-01-11,66,436,88
2021-01-11,331,437,69
2021-01-11,55,438,87
2021-01-11,11,439,15
2021-01-11,79,440,36
2021-01-11,469,441,85
2021-01-11,328,442,38
2021-01-11,109,443,63
2021-01-11,46,444,68
2021-01-11,462,445,15
2021-01-11,103,446,38
2021-01-11,158,447,58
2021-01-11,429,448,79
2021-01-11,133,449,35
2021-01-11,439,450,52
2021-01-11,206,451,51
2021-01-11,441,452,51
2021-01-11,174,453,86
2021-01-11,109,454,15
2021-01-11,368,455,53
2021-01-11,234,456,31
2021-01-11,192,457,82
2021-01-11,145,458,11
2021-01-11,171,459,62
2021-01-11,422,460,24
2021-01-11,490,461,2
2021-01-11,154,462,29
2021-01-12,133,463,59
2021-01-12,91,464,11
2021-01-12,220,465,12
2021-01-12,312,466,2
2021-01-12,236,467,83
2021-01-12,206,468,35
2021-01-12,446,469,12
2021-01-12,404,470,47
2021-01-12,197,471,75
2021-01-12,206,472,37
2021-01-12,312,473,7
2021-01-12,272,474,64
2021-01-12,301,475,61
2021-01-12,326,476,4
2021-01-12,242,477,51
2021-01-12,180,478,60
2021-01-12,403,479,35
2021-01-12,222,480,22
2021-01-12,426,481,17
2021-01-12,119,482,19
2021-01-12,206,483,62
2021-01-12,143,484,55
2021-01-12,154,485,61
2021-01-12,79,486,22
2021-01-12,403,487,88
2021-01-12,493,488,84
2021-01-12,220,489,72
2021-01-12,265,490,17
2021-01-12,155,491,68
2021-01-12,176,492,39
2021-01-12,61,493,28
2021-01-12,441,494,97
2021-01-12,222,495,88
2021-01-12,446,496,99
2021-01-12,391,497,90
2021-01-12,225,498,17
2021-01-12,255,499,83
2021-01-12,91,500,20
2021-01-12,239,501,97
2021-01-12,46,502,51
2021-01-13,225,503,89
2021-01-13,312,504,9
2021-01-13,209,505,87
2021-01-13,76,506,76
2021-01-13,317,507,73
2021-01-13,446,508,89
2021-01-13,61,509,27
2021-01-13,323,510,81
2021-01-13,79,511,29
2021-01-13,192,512,27
2021-01-13,97,513,95
2021-01-13,272,514,2
2021-01-13,22,515,92
2021-01-13,57,516,3
2021-01-13,171,517,89
2021-01-13,485,518,61
2021-01-13,145,519,52
2021-01-13,76,520,14
2021-01-13,192,521,78
2021-01-13,490,522,26
2021-01-13,180,523,62
2021-01-13,341,524,41
2021-01-13,331,525,7
2021-01-13,490,526,38
2021-01-13,470,527,82
2021-01-13,327,528,71
2021-01-13,403,529,39
2021-01-13,470,530,95
2021-01-13,331,531,3
2021-01-13,66,532,37
2021-01-13,220,533,75
2021-01-13,373,534,57
2021-01-13,91,535,26
2021-01-13,16,536,83
2021-01-13,403,537,97
2021-01-13,429,538,59
2021-01-13,485,539,17
2021-01-13,220,540,87
2021-01-13,490,541,41
2021-01-13,367,542,96
2021-01-13,380,543,39
2021-01-14,160,544,5
2021-01-14,222,545,24
2021-01-14,214,546,59
2021-01-14,91,547,40
2021-01-14,171,548,1
2021-01-14,354,549,39
2021-01-14,55,550,79
2021-01-14,176,551,74
2021-01-14,61,552,27
2021-01-14,158,553,82
2021-01-14,57,554,6
2021-01-14,220,555,2
2021-01-14,22,556,13
2021-01-14,492,557,100
2021-01-14,125,558,87
2021-01-14,143,559,1
2021-01-14,441,560,72
2021-01-14,77,561,1
2021-01-14,343,562,59
2021-01-14,174,563,27
2021-01-14,364,564,20
2021-01-14,2,565,83
2021-01-14,462,566,72
2021-01-14,174,567,6
2021-01-14,201,568,30
2021-01-14,403,569,2
2021-01-14,356,570,62
2021-01-14,493,571,29
2021-01-14,11,572,7
2021-01-14,206,573,86
2021-01-14,2,574,88
2021-01-14,174,575,92
2021-01-14,296,576,4
2021-01-14,312,577,7
2021-01-14,388,578,99
2021-01-14,462,579,92
2021-01-14,101,580,55
2021-01-14,429,581,9
2021-01-14,158,582,73
2021-01-14,61,583,11
2021-01-14,493,584,58
2021-01-14,485,585,85
2021-01-14,221,586,5
2021-01-14,13,587,88
2021-01-14,22,588,66
2021-01-14,241,589,8
2021-01-14,265,590,73
2021-01-14,296,591,44
2021-01-15,61,592,49
2021-01-15,221,593,89
2021-01-15,171,594,43
2021-01-15,214,595,22
2021-01-15,301,596,88
2021-01-15,277,597,19
2021-01-15,79,598,20
2021-01-15,326,599,79
2021-01-15,91,600,100
2021-01-15,242,601,33
2021-01-15,363,602,24
2021-01-15,290,603,88
2021-01-15,66,604,48
2021-01-15,180,605,57
2021-01-15,317,606,48
2021-01-15,2,607,35
2021-01-15,429,608,97
2021-01-15,330,609,100
2021-01-15,47,610,18
2021-01-15,354,611,97
2021-01-15,145,612,97
2021-01-15,222,613,19
2021-01-15,476,614,69
2021-01-15,490,615,3
2021-01-15,380,616,16
2021-01-15,197,617,42
2021-01-15,47,618,72
2021-01-15,11,619,98
2021-01-15,380,620,52
2021-01-15,492,621,70
2021-01-15,403,622,37
2021-01-16,119,623,75
2021-01-16,201,624,29
2021-01-16,364,625,82
2021-01-16,214,626,56
2021-01-16,201,627,73
2021-01-16,192,628,7
2021-01-16,391,629,17
2021-01-16,57,630,21
2021-01-16,301,631,4
2021-01-16,11,632,49
2021-01-16,341,633,77
2021-01-16,242,634,77
2021-01-16,221,635,59
2021-01-16,368,636,66
2021-01-16,328,637,83
2021-01-16,197,638,24
2021-01-16,302,639,25
2021-01-16,76,640,73
2021-01-16,349,641,55
2021-01-16,375,642,81
2021-01-16,296,643,22
2021-01-16,446,644,55
2021-01-16,79,645,20
2021-01-16,452,646,96
2021-01-16,222,647,55
2021-01-16,220,648,4
2021-01-16,349,649,99
2021-01-16,143,650,26
2021-01-16,206,651,42
2021-01-16,317,652,15
2021-01-16,97,653,74
2021-01-17,317,654,72
2021-01-17,11,655,39
2021-01-17,380,656,50
2021-01-17,380,657,23
2021-01-17,76,658,98
2021-01-17,485,659,48
2021-01-17,133,660,32
2021-01-17,101,661,47
2021-01-17,367,662,99
2021-01-17,119,663,6
2021-01-17,236,664,15
2021-01-17,493,665,77
2021-01-17,160,666,17
2021-01-17,439,667,93
2021-01-17,367,668,21
2021-01-17,2,669,83
2021-01-17,422,670,10
2021-01-17,469,671,57
2021-01-17,439,672,38
2021-01-17,452,673,99
2021-01-17,255,674,7
2021-01-17,16,675,31
2021-01-17,143,676,68
2021-01-17,391,677,72
2021-01-17,221,678,71
2021-01-17,176,679,54
2021-01-17,133,680,57
2021-01-17,492,681,14
2021-01-17,388,682,11
2021-01-17,341,683,61
2021-01-18,66,684,34
2021-01-18,2,685,43
2021-01-18,16,686,1
2021-01-18,326,687,89
2021-01-18,343,688,55
2021-01-18,404,689,57
2021-01-18,470,690,37
2021-01-18,242,691,88
2021-01-18,174,692,67
2021-01-18,403,693,6
2021-01-18,55,694,56
2021-01-18,446,695,18
2021-01-18,492,696,2
2021-01-18,476,697,74
2021-01-18,76,698,52
2021-01-18,225,699,78
2021-01-18,462,700,14
2021-01-18,356,701,98
2021-01-18,76,702,8
2021-01-18,426,703,27
2021-01-18,180,704,11
2021-01-18,46,705,39
2021-01-18,446,706,10
2021-01-18,76,707,99
2021-01-18,323,708,39
2021-01-18,312,709,55
2021-01-18,225,710,59
2021-01-18,103,711,34
2021-01-18,13,712,23
2021-01-18,46,713,91
2021-01-18,192,714,73
2021-01-18,155,715,55
2021-01-18,441,716,68
2021-01-18,492,717,41
2021-01-18,490,718,93
2021-01-18,145,719,48
2021-01-18,214,720,48
2021-01-18,192,721,3
2021-01-18,236,722,24
2021-01-18,234,723,32
2021-01-18,391,724,66
2021-01-18,214,725,57
2021-01-18,125,726,37
2021-01-18,375,727,88
2021-01-18,158,728,5
2021-01-18,439,729,79
2021-01-19,214,730,100
2021-01-19,344,731,60
2021-01-19,302,732,87
2021-01-19,265,733,31
2021-01-19,485,734,45
2021-01-19,155,735,5
2021-01-19,462,736,88
2021-01-19,490,737,38
2021-01-19,446,738,67
2021-01-19,419,739,60
2021-01-19,265,740,36
2021-01-19,452,741,67
2021-01-19,419,742,58
2021-01-19,476,743,59
2021-01-19,171,744,1
2021-01-19,103,745,53
2021-01-19,66,746,8
2021-01-19,221,747,30
2021-01-19,103,748,43
2021-01-19,234,749,73
2021-01-19,446,750,81
2021-01-19,176,751,8
2021-01-19,331,752,33
2021-01-19,197,753,85
2021-01-19,206,754,76
2021-01-19,301,755,13
2021-01-19,404,756,81
2021-01-19,97,757,97
2021-01-19,22,758,74
2021-01-19,158,759,66
2021-01-19,344,760,38
2021-01-19,419,761,73
2021-01-19,11,762,40
2021-01-19,154,763,31
2021-01-19,284,764,40
2021-01-19,55,765,70
2021-01-19,221,766,40
2021-01-19,272,767,97
2021-01-19,242,768,58
2021-01-19,391,769,99
2021-01-19,441,770,25
2021-01-19,452,771,8
2021-01-19,239,772,84
2021-01-19,125,773,42
2021-01-19,192,774,20
2021-01-20,22,775,25
2021-01-20,209,776,33
2021-01-20,55,777,16
2021-01-20,364,778,87
2021-01-20,349,779,34
2021-01-20,476,780,67
2021-01-20,206,781,74
2021-01-20,180,782,15
2021-01-20,97,783,38
2021-01-20,341,784,25
2021-01-20,155,785,84
2021-01-20,439,786,20
2021-01-20,46,787,64
2021-01-20,239,788,80
2021-01-20,97,789,36
2021-01-20,46,790,70
2021-01-20,155,791,96
2021-01-20,470,792,90
2021-01-20,77,793,58
2021-01-20,220,794,36
2021-01-20,2,795,95
2021-01-20,133,796,100
2021-01-20,91,797,67
2021-01-20,242,798,19
2021-01-20,470,799,5
2021-01-20,317,800,76
2021-01-20,403,801,97
2021-01-20,209,802,64
2021-01-20,174,803,13
2021-01-20,143,804,91
2021-01-20,38,805,59
2021-01-20,375,806,75
2021-01-20,364,807,16
2021-01-20,206,808,32
2021-01-20,222,809,63
2021-01-20,91,810,43
2021-01-20,11,811,39
2021-01-20,441,812,47
2021-01-20,391,813,19
2021-01-20,330,814,40
2021-01-20,192,815,4
2021-01-20,109,816,34
2021-01-20,391,817,56
2021-01-20,16,818,47
2021-01-20,354,819,17
2021-01-20,255,820,56
2021-01-20,242,821,74
2021-01-21,317,822,37
2021-01-21,317,823,33
2021-01-21,354,824,42
2021-01-21,363,825,4
2021-01-21,327,826,13
2021-01-21,364,827,97
2021-01-21,171,828,50
2021-01-21,284,829,94
2021-01-21,265,830,58
2021-01-21,234,831,49
2021-01-21,154,832,93
2021-01-21,341,833,39
2021-01-21,16,834,67
2021-01-21,145,835,61
2021-01-21,197,836,61
2021-01-21,222,837,98
2021-01-21,296,838,65
2021-01-21,388,839,67
2021-01-21,265,840,9
2021-01-21,326,841,78
2021-01-21,265,842,55
2021-01-21,367,843,22
2021-01-21,155,844,66
2021-01-21,55,845,85
2021-01-21,290,846,57
2021-01-21,180,847,32
2021-01-21,380,848,40
2021-01-21,327,849,43
2021-01-21,317,850,34
2021-01-21,419,851,15
2021-01-21,323,852,77
2021-01-21,22,853,25
2021-01-21,429,854,86
2021-01-21,16,855,82
2021-01-21,330,856,49
2021-01-21,426,857,10
2021-01-21,452,858,29
2021-01-21,343,859,35
2021-01-21,373,860,77
2021-01-21,57,861,74
2021-01-21,301,862,36
2021-01-21,125,863,86
2021-01-21,388,864,72
2021-01-21,242,865,10
2021-01-21,391,866,30
2021-01-21,201,867,13
2021-01-21,302,868,6
2021-01-21,234,869,73
2021-01-21,221,870,57
2021-01-22,241,871,38
2021-01-22,38,872,38
2021-01-22,16,873,42
2021-01-22,312,874,74
2021-01-22,220,875,37
2021-01-22,16,876,7
2021-01-22,380,877,22
2021-01-22,265,878,50
2021-01-22,22,879,66
2021-01-22,220,880,54
2021-01-22,391,881,7
2021-01-22,490,882,60
2021-01-22,344,883,3
2021-01-22,301,884,46
2021-01-22,234,885,98
2021-01-22,91,886,94
2021-01-22,158,887,49
2021-01-22,296,888,47
2021-01-22,176,889,89
2021-01-22,446,890,83
2021-01-22,277,891,37
2021-01-22,470,892,3
2021-01-22,469,893,74
2021-01-22,485,894,36
2021-01-22,331,895,82
2021-01-22,328,896,37
2021-01-22,388,897,29
2021-01-22,328,898,48
2021-01-22,419,899,20
2021-01-22,356,900,3
2021-01-22,174,901,65
2021-01-22,154,902,96
2021-01-22,388,903,68
2021-01-22,296,904,75
2021-01-22,492,905,36
2021-01-22,192,906,54
2021-01-22,462,907,8
2021-01-22,469,908,73
2021-01-22,66,909,58
2021-01-22,388,910,93
2021-01-22,109,911,63
2021-01-22,403,912,38
2021-01-22,490,913,60
2021-01-22,241,914,45
2021-01-22,61,915,55
2021-01-23,429,916,24
2021-01-23,301,917,7
2021-01-23,368,918,11
2021-01-23,326,919,70
2021-01-23,251,920,22
2021-01-23,158,921,30
2021-01-23,492,922,58
2021-01-23,429,923,17
2021-01-23,221,924,13
2021-01-23,375,925,91
2021-01-23,133,926,20
2021-01-23,236,927,49
2021-01-23,493,928,20
2021-01-23,66,929,69
2021-01-23,343,930,10
2021-01-23,452,931,48
2021-01-23,272,932,14
2021-01-23,145,933,22
2021-01-23,290,934,44
2021-01-23,38,935,82
2021-01-23,160,936,95
2021-01-23,57,937,68
2021-01-23,236,938,76
2021-01-23,76,939,43
2021-01-23,255,940,53
2021-01-23,234,941,89
2021-01-23,16,942,92
2021-01-23,301,943,43
2021-01-23,323,944,69
2021-01-23,241,945,5
2021-01-23,429,946,87
2021-01-23,38,947,52
2021-01-23,462,948,31
2021-01-23,206,949,54
2021-01-23,176,950,32
2021-01-23,470,951,79
2021-01-23,422,952,72
2021-01-23,79,953,2
2021-01-23,201,954,15
2021-01-24,47,955,68
2021-01-24,323,956,72
2021-01-24,79,957,46
2021-01-24,236,958,60
2021-01-24,171,959,51
2021-01-24,323,960,55
2021-01-24,343,961,38
2021-01-24,180,962,4
2021-01-24,234,963,66
2021-01-24,441,964,21
2021-01-24,180,965,11
2021-01-24,452,966,63
2021-01-24,349,967,100
2021-01-24,469,968,55
2021-01-24,209,969,20
2021-01-24,239,970,3
2021-01-24,234,971,20
2021-01-24,197,972,96
2021-01-24,109,973,70
2021-01-24,341,974,74
2021-01-24,91,975,100
2021-01-24,158,976,96
2021-01-24,452,977,2
2021-01-24,426,978,94
2021-01-24,22,979,15
2021-01-24,55,980,94
2021-01-24,55,981,15
2021-01-24,317,982,97
2021-01-24,349,983,9
2021-01-24,296,984,89
2021-01-24,47,985,63
2021-01-24,356,986,5
2021-01-24,301,987,85
2021-01-24,222,988,10
2021-01-24,76,989,76
2021-01-24,38,990,78
2021-01-24,241,991,31
2021-01-24,251,992,51
2021-01-24,251,993,47
2021-01-24,192,994,80
2021-01-24,490,995,27
2021-01-24,22,996,92
2021-01-24,419,997,71
2021-01-24,66,998,15
2021-01-24,133,999,8
2021-01-25,57,1000,56
2021-01-25,476,1001,13
2021-01-25,158,1002,84
2021-01-25,367,1003,23
2021-01-25,284,1004,88
2021-01-25,160,1005,24
2021-01-25,242,1006,48
2021-01-25,16,1007,71
2021-01-25,354,1008,94
2021-01-25,354,1009,8
2021-01-25,197,1010,60
2021-01-25,343,1011,28
2021-01-25,312,1012,38
2021-01-25,16,1013,13
2021-01-25,16,1014,37
2021-01-25,354,1015,43
2021-01-25,493,1016,42
2021-01-25,349,1017,58
2021-01-25,103,1018,26
2021-01-25,296,1019,29
2021-01-25,331,1020,96
2021-01-25,154,1021,16
2021-01-25,462,1022,2
2021-01-25,103,1023,26
2021-01-25,46,1024,32
2021-01-25,180,1025,79
2021-01-25,284,1026,6
2021-01-25,220,1027,15
2021-01-25,446,1028,37
2021-01-25,101,1029,96
2021-01-25,251,1030,91
2021-01-25,290,1031,20
2021-01-26,236,1032,75
2021-01-26,22,1033,33
2021-01-26,143,1034,31
2021-01-26,326,1035,19
2021-01-26,61,1036,38
2021-01-26,367,1037,26
2021-01-26,206,1038,94
2021-01-26,404,1039,7
2021-01-26,174,1040,21
2021-01-26,356,1041,35
2021-01-26,55,1042,24
2021-01-26,327,1043,61
2021-01-26,13,1044,31
2021-01-26,272,1045,42
2021-01-26,61,1046,24
2021-01-26,251,1047,42
2021-01-26,61,1048,33
2021-01-26,441,1049,13
2021-01-26,38,1050,80
2021-01-26,251,1051,32
2021-01-26,441,1052,58
2021-01-26,439,1053,51
2021-01-26,441,1054,91
2021-01-26,373,1055,8
2021-01-26,2,1056,81
2021-01-26,317,1057,24
2021-01-26,55,1058,85
2021-01-26,349,1059,10
2021-01-26,354,1060,83
2021-01-26,171,1061,25
2021-01-26,469,1062,45
2021-01-26,109,1063,59
2021-01-26,221,1064,92
2021-01-26,446,1065,91
2021-01-26,221,1066,89
2021-01-26,214,1067,34
2021-01-26,234,1068,9
2021-01-26,284,1069,76
2021-01-26,16,1070,91
2021-01-26,66,1071,50
